patent_id,application_number,title,abstract,inventors,assignee,status,filing_date,url,source_query,last_updated_utc,llm_summary,pmid,journal,pubdate,year,month,day,authors,rochester_authors,affiliations,authors_display
16318680,16318680,VIRTUAL WINDOW,No abstract available.,,Assignee unavailable,Patented Case,2019-01-17,https://patentcenter.uspto.gov/applications/16318680,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,16318680,USPTO Patent Application - Assignee unavailable,"Jan 17, 2019",2019,Jan,17,,,,
16318396,16318396,LMA FIBERS FOR SUPPRESSION OF THERMAL MODE INSTABILITY,No abstract available.,,Assignee unavailable,Patented Case,2019-01-17,https://patentcenter.uspto.gov/applications/16318396,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,16318396,USPTO Patent Application - Assignee unavailable,"Jan 17, 2019",2019,Jan,17,,,,
16316683,16316683,Method and System to Passively Align and Attach Fiber Array to Laser Array or Optical Waveguide Array,No abstract available.,,Assignee unavailable,Patented Case,2019-01-10,https://patentcenter.uspto.gov/applications/16316683,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,16316683,USPTO Patent Application - Assignee unavailable,"Jan 10, 2019",2019,Jan,10,,,,
16234420,16234420,"SYSTEMS, MODELS, AND METHODS FOR SIMULATING SURGERY ON ANATOMICAL ORGANS",No abstract available.,,Assignee unavailable,Patented Case,2018-12-27,https://patentcenter.uspto.gov/applications/16234420,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,16234420,USPTO Patent Application - Assignee unavailable,"Dec 27, 2018",2018,Dec,27,,,,
16233773,16233773,IgM-MEDIATED RECEPTOR CLUSTERING AND CELL MODULATION,No abstract available.,,Assignee unavailable,Patented Case,2018-12-27,https://patentcenter.uspto.gov/applications/16233773,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,16233773,USPTO Patent Application - Assignee unavailable,"Dec 27, 2018",2018,Dec,27,,,,
16231368,16231368,Method for Scanning an Object Using a Gravimeter,No abstract available.,,Assignee unavailable,Patented Case,2018-12-21,https://patentcenter.uspto.gov/applications/16231368,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,16231368,USPTO Patent Application - Assignee unavailable,"Dec 21, 2018",2018,Dec,21,,,,
16221442,16221442,ANTI-GLUCOSAMINIDASE PASSIVE IMMUNIZATION FOR STAPHYLOCOCCUS AUREUS INFECTIONS,No abstract available.,,Assignee unavailable,Patented Case,2018-12-14,https://patentcenter.uspto.gov/applications/16221442,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,16221442,USPTO Patent Application - Assignee unavailable,"Dec 14, 2018",2018,Dec,14,,,,
16220321,16220321,CASCADE FOURIER DOMAIN OPTICAL COHERENCE TOMOGRAPHY,No abstract available.,,Assignee unavailable,Patented Case,2018-12-14,https://patentcenter.uspto.gov/applications/16220321,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,16220321,USPTO Patent Application - Assignee unavailable,"Dec 14, 2018",2018,Dec,14,,,,
16210972,16210972,METHODS AND MATERIALS FOR TREATING CANCER,No abstract available.,,Assignee unavailable,Patented Case,2018-12-05,https://patentcenter.uspto.gov/applications/16210972,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,16210972,USPTO Patent Application - Assignee unavailable,"Dec 05, 2018",2018,Dec,5,,,,
16306008,16306008,Equine Influenza Virus Live Attenuated Vaccines,No abstract available.,,Assignee unavailable,Patented Case,2018-11-30,https://patentcenter.uspto.gov/applications/16306008,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,16306008,USPTO Patent Application - Assignee unavailable,"Nov 30, 2018",2018,Nov,30,,,,
16205925,16205925,Label-free contrast enhancement for translucent cell imaging by purposefully displacing the detector,No abstract available.,,Assignee unavailable,Patented Case,2018-11-30,https://patentcenter.uspto.gov/applications/16205925,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,16205925,USPTO Patent Application - Assignee unavailable,"Nov 30, 2018",2018,Nov,30,,,,
16304556,16304556,SYSTEM AND METHOD FOR EYE TRACKING,No abstract available.,,Assignee unavailable,Patented Case,2018-11-26,https://patentcenter.uspto.gov/applications/16304556,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,16304556,USPTO Patent Application - Assignee unavailable,"Nov 26, 2018",2018,Nov,26,,,,
16184768,16184768,POLYPEPTIDE INHIBITORS OF SMAD3 POLYPEPTIDE ACTIVITIES,No abstract available.,,Assignee unavailable,Patented Case,2018-11-08,https://patentcenter.uspto.gov/applications/16184768,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,16184768,USPTO Patent Application - Assignee unavailable,"Nov 08, 2018",2018,Nov,8,,,,
16181124,16181124,SYSTEM FOR AUTOMATED DECORATION,No abstract available.,,Assignee unavailable,Patent Expired Due to NonPayment of Maintenance Fees Under 37 CFR 1.362,2018-11-05,https://patentcenter.uspto.gov/applications/16181124,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,16181124,USPTO Patent Application - Assignee unavailable,"Nov 05, 2018",2018,Nov,5,,,,
16173993,16173993,Low-Cost Measurement System Using Time Domain Reflectometry,No abstract available.,,Assignee unavailable,Patented Case,2018-10-29,https://patentcenter.uspto.gov/applications/16173993,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,16173993,USPTO Patent Application - Assignee unavailable,"Oct 29, 2018",2018,Oct,29,,,,
16173765,16173765,Motorized Wheel System for Pediatric Stander,No abstract available.,,Assignee unavailable,Patented Case,2018-10-29,https://patentcenter.uspto.gov/applications/16173765,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,16173765,USPTO Patent Application - Assignee unavailable,"Oct 29, 2018",2018,Oct,29,,,,
16170549,16170549,Bioartificial Liver,No abstract available.,,Assignee unavailable,Patented Case,2018-10-25,https://patentcenter.uspto.gov/applications/16170549,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,16170549,USPTO Patent Application - Assignee unavailable,"Oct 25, 2018",2018,Oct,25,,,,
16160880,16160880,PASSIVE IMMUNIZATION FOR STAPHYLOCOCCUS INFECTIONS,No abstract available.,,Assignee unavailable,Patented Case,2018-10-15,https://patentcenter.uspto.gov/applications/16160880,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,16160880,USPTO Patent Application - Assignee unavailable,"Oct 15, 2018",2018,Oct,15,,,,
16093751,16093751,TG2 INHIBITOR PIPERAZINE COMPOUNDS AND USES THEREOF,No abstract available.,,Assignee unavailable,Patented Case,2018-10-15,https://patentcenter.uspto.gov/applications/16093751,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,16093751,USPTO Patent Application - Assignee unavailable,"Oct 15, 2018",2018,Oct,15,,,,
16157531,16157531,RAPID ASSESSMENT AND VISUAL REPORTING OF LOCAL PARTICLE VELOCITY,No abstract available.,,Assignee unavailable,Patented Case,2018-10-11,https://patentcenter.uspto.gov/applications/16157531,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,16157531,USPTO Patent Application - Assignee unavailable,"Oct 11, 2018",2018,Oct,11,,,,
16148839,16148839,"SORTILIN BINDING COMPOUNDS, FORMULATIONS, AND USES THEREOF",No abstract available.,,Assignee unavailable,Patent Expired Due to NonPayment of Maintenance Fees Under 37 CFR 1.362,2018-10-01,https://patentcenter.uspto.gov/applications/16148839,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,16148839,USPTO Patent Application - Assignee unavailable,"Oct 01, 2018",2018,Oct,1,,,,
16139086,16139086,LIQUID LEVEL GAUGE WITH INTEGRAL ELECTRONIC DISPLAY,No abstract available.,,Assignee unavailable,Patented Case,2018-09-23,https://patentcenter.uspto.gov/applications/16139086,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,16139086,USPTO Patent Application - Assignee unavailable,"Sep 23, 2018",2018,Sep,23,,,,
16122251,16122251,Formation and Properties of Cellular Foam Fibrous Material,No abstract available.,,Assignee unavailable,Patented Case,2018-09-05,https://patentcenter.uspto.gov/applications/16122251,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,16122251,USPTO Patent Application - Assignee unavailable,"Sep 05, 2018",2018,Sep,5,,,,
16120920,16120920,METHOD OF ELECTRICAL RECONFIGURABILITY AND AN ELECTRICAL RECONFIGURABLE LOGIC GATE DEVICE INSTRINSICALLY ENABLED BY SPIN-ORBIT MATERIALS,No abstract available.,,Assignee unavailable,Patented Case,2018-09-04,https://patentcenter.uspto.gov/applications/16120920,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,16120920,USPTO Patent Application - Assignee unavailable,"Sep 04, 2018",2018,Sep,4,,,,
16023782,16023782,SYSTEM AND METHOD FOR SHEAR WAVE ELASTOGRAPHY BY TRANSMITTING MULTIPLE ULTRASOUND BEAMS,No abstract available.,,Assignee unavailable,Patented Case,2018-06-29,https://patentcenter.uspto.gov/applications/16023782,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,16023782,USPTO Patent Application - Assignee unavailable,"Jun 29, 2018",2018,Jun,29,,,,
16018927,16018927,Heat Transfer System and Method Incorporating Tapered Flow Field,No abstract available.,,Assignee unavailable,Patented Case,2018-06-26,https://patentcenter.uspto.gov/applications/16018927,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,16018927,USPTO Patent Application - Assignee unavailable,"Jun 26, 2018",2018,Jun,26,,,,
16062241,16062241,REFRACTIVE CORRECTOR INCORPORATING A CONTINUOUS CENTRAL PHASE ZONE AND PERIPHERAL PHASE DISCONTINUITIES,No abstract available.,,Assignee unavailable,Patented Case,2018-06-14,https://patentcenter.uspto.gov/applications/16062241,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,16062241,USPTO Patent Application - Assignee unavailable,"Jun 14, 2018",2018,Jun,14,,,,
29653270,29653270,ONE HANDED DISPENSING POUCH,No abstract available.,,Assignee unavailable,Patented Case,2018-06-13,https://patentcenter.uspto.gov/applications/29653270,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,29653270,USPTO Patent Application - Assignee unavailable,"Jun 13, 2018",2018,Jun,13,,,,
15990235,15990235,NOVEL 7-DEHYDROCHOLESTEROL DERIVATIVES AND METHODS USING SAME,No abstract available.,,Assignee unavailable,Patented Case,2018-05-25,https://patentcenter.uspto.gov/applications/15990235,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,15990235,USPTO Patent Application - Assignee unavailable,"May 25, 2018",2018,May,25,,,,
15778797,15778797,SYSTEMS AND METHODS FOR AUDIO SCENE GENERATION BY EFFECTING SPATIAL AND TEMPORAL CONTROL OF THE VIBRATIONS OF A PANEL,No abstract available.,,Assignee unavailable,Patented Case,2018-05-24,https://patentcenter.uspto.gov/applications/15778797,"(""Rochester"" AND (""MN"" OR ""Minnesota"")) AND (applicationMetaData.filingDate:[2006-06-26 TO *] OR filingDate:[2006-06-26 TO *] OR applicationMetaData.publicationDate:[2006-06-26 TO *] OR publicationDate:[2006-06-26 TO *])",2026-06-26T01:54:24Z,AI summary pending: set ANTHROPIC_API_KEY or OPENAI_API_KEY in query_uspto workflow secrets.,15778797,USPTO Patent Application - Assignee unavailable,"May 24, 2018",2018,May,24,,,,
